Species name,Compounds,Amount,Time of data collection,Plant part,Identification method,Profile,Profile base,DOI number,Time_of_publication,Location,Country,Essential oil extraction method,Development stage,Season/month,Experimental condition,Species variety,Plant Sample,Journals name
Syzygium ripicola,?-Phellandrene,0.24,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,(Z)-?-Ocimene,0.45,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,(E)-?-Ocimene,0.35,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Terpinene,0.27,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Terpinolene,0.26,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Linalool,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,cis-Sabinol,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Terpineol,0.11,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Octyl acetate,0.12,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Linalyl acetate,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Terpinyl acetate,0.37,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Copaene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,cis-?-Elemene,0.6,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Cedrene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,(E)-Caryophyllene,3.94,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,2-Methylbutyl benzoate,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Aromadendrene,0.27,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,(Z)-?-Farnesene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Humulene,1.29,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,9-epi-(E)-Caryophyllene,0.28,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,"trans-Cadina-1(6),4-diene",-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Muurolene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Amorphene,0.13,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Germacrene D,0.43,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,E-Methyl isoeugenol,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Selinene,0.48,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,"trans-Muurola-4(14),5-diene",-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,"(E,E)-?-Farnesene",-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Bicyclogermacrene,2.13,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Cadinene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Sesquiphellandrene,0.16,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Cadinene,0.35,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,cis-Calamenene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Zonarene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,"trans-Cadina-1,4-diene",-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Cadinene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Calacorene,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,(E)-Nerolidol,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Germacrene B,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Dendrolasin,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Spathulenol,0.47,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Caryophyllene oxide,0.54,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Cubeban-11-ol,0.13,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Rosifoliol,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,Humulene epoxide II,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,1-epi-Cubenol,0.13,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,epi-?-Cadinol (= ?-Cadinol),0.21,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,epi-?-Muurolol (= ?-Muurolol),-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Muurolol,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,?-Cadinol,0.2,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Syzygium ripicola,cis-Calamenen-10-ol,-,August_2023,Flowers ,Gas Chromatography-Mass Spectrometry ,P.63480 ,Plant part,10.1080/0972060X.2025.2463480,01_February_2025,"Huong Hoa NatureReserve, Quang Tri province",Vietnam,Hydrodistillation ,NA,NA,NA,NA,NA,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Thujenee,2.22,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584.498,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,Tricyclene,1.22,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Pinene,38.8,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,Camphene,4.81,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,Sabinene,0.77,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Pinene,6.49,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Myrcene,3.18,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Phellandrene,6.28,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,s-(-)-?-Pinene,-,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Terpinene,2.53,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,p-Cymene,2.18,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Phellandrene,10.77,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Ocimene,0.26,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Terpinene,4.1,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,Terpinolene,1.18,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,Isoamyl isovalerate,0.23,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,Terpinen-4-ol,6.66,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,?-Terpineol,1.43,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
Pistacia lentiscus,Bornyl acetate,0.97,"February,March",Leaves,Gas Chromatography-Mass Spectrometry ,P.65584,Plant sample, 10.1080/0972060X.2025.2465584,06_February_2025,"Natural ecosystem in Bizerte, northern Tunisia",Tunisia,Hydrodistillation ,NA,NA,NA,NA,Male,Journal of Essential Oil Bearing Plants
